postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
WC2B 5AD,Yes,51.514926,-0.12217,530398,181227,TQ303812,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5AE,Yes,51.515375,-0.121603,530436,181278,TQ304812,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5AF,Yes,51.515431,-0.122812,530352,181282,TQ303812,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2011-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,1,2018-08-21
WC2B 5AH,Yes,51.515959,-0.120862,530486,181344,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2016-09-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,1,2018-08-21
WC2B 5AJ,Yes,51.514294,-0.121896,530419,181157,TQ304811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2014-09-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2B 5AY,Yes,51.516095,-0.119959,530548,181361,TQ305813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1999-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5AZ,Yes,51.515161,-0.121137,530469,181255,TQ304812,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1993-08-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BB,Yes,51.515552,-0.121409,530449,181298,TQ304812,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BD,Yes,51.515782,-0.121154,530466,181324,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BF,Yes,51.515782,-0.121154,530466,181324,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BH,Yes,51.515675,-0.121119,530469,181312,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BL,Yes,51.51566,-0.12139,530450,181310,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BX,Yes,51.51584,-0.120287,530526,181332,TQ305813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,39,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5BZ,Yes,51.515568,-0.120702,530498,181301,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5DA,Yes,51.515568,-0.120687,530499,181301,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1993-08-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,1,2018-08-21
WC2B 5DG,Yes,51.516029,-0.120729,530495,181352,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",5,4,"Greater London","Camden","Camden 028C","Urban major conurbation",London,37,1,E01000918,,E02000193,"Camden 028",E43000197,E00004527,E14000750,9145,1,0,2018-08-21
WC2B 5DH,Yes,51.516183,-0.120345,530521,181370,TQ305813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",9,3,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5DJ,Yes,51.516341,-0.120151,530534,181388,TQ305813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 028C","Urban major conurbation",London,38,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5EF,Yes,51.516426,-0.121405,530447,181395,TQ304813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",8,8,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5EG,Yes,51.516754,-0.121763,530421,181431,TQ304814,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",71,49,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004560,E14000750,9145,1,0,2018-08-21
WC2B 5EL,Yes,51.517154,-0.121501,530438,181476,TQ304814,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",29,11,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5EN,Yes,51.517058,-0.121116,530465,181466,TQ304814,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1999-12-01,,"Camden, unparished area","",66,31,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5EP,Yes,51.51674,-0.120899,530481,181431,TQ304814,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",31,17,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5ER,Yes,51.516772,-0.1212,530460,181434,TQ304814,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1999-12-01,,"Camden, unparished area","",24,9,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5ES,Yes,51.516537,-0.121123,530466,181408,TQ304814,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",43,16,"Greater London","Camden","Camden 028C","Urban major conurbation",London,35,1,E01000918,,E02000193,"Camden 028",E43000197,E00004525,E14000750,9145,1,0,2018-08-21
WC2B 5EU,Yes,51.513802,-0.121596,530441,181103,TQ304811,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",61,45,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,35,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2B 5EX,Yes,51.513696,-0.121182,530470,181092,TQ304810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",22,13,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023957,E14000639,8764,1,0,2018-08-21
WC2B 5EZ,Yes,51.513352,-0.121024,530482,181054,TQ304810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1993-08-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2B 5HA,Yes,51.513596,-0.120524,530516,181082,TQ305810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1993-08-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,33,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,0,2018-08-21
WC2B 5HF,Yes,51.512826,-0.121193,530472,180995,TQ304809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2B 5HH,Yes,51.513248,-0.12074,530502,181043,TQ305810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1984-10-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,33,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,1,2018-08-21
WC2B 5HP,Yes,51.512493,-0.121895,530424,180957,TQ304809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,34,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2B 5HZ,Yes,51.512255,-0.121631,530443,180931,TQ304809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",11,7,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,33,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023932,E14000639,8764,1,0,2018-08-21
WC2B 5JD,Yes,51.512639,-0.120866,530495,180975,TQ304809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",1,1,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,32,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,0,2018-08-21
WC2B 5JE,Yes,51.524565,-0.112042,531073,182317,TQ310823,"Greater London","Islington","Clerkenwell",E09000019,E05000370,England,E11000009,"Islington South and Finsbury",1993-01-01,,"Islington, unparished area","",,,"Greater London","Islington","Islington 022F","Urban major conurbation",London,30,1,E01002726,,E02000575,"Islington 022",E43000209,E00013578,E14000764,8742,1,1,2018-08-21
WC2B 5JF,Yes,51.512874,-0.120366,530529,181002,TQ305810,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,32,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,1,2018-08-21
WC2B 5JS,Yes,51.512471,-0.120469,530523,180957,TQ305809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",18,12,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,31,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,0,2018-08-21
WC2B 5JT,Yes,51.512648,-0.120739,530504,180976,TQ305809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-06-01,,"Westminster, unparished area","",8,5,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,32,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,0,2018-08-21
WC2B 5JY,Yes,51.512708,-0.12003,530553,180984,TQ305809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",2000-06-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,31,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,0,2018-08-21
WC2B 5JZ,Yes,51.512124,-0.119507,530591,180920,TQ305809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,30,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,0,2018-08-21
WC2B 5LA,Yes,51.512189,-0.11976,530573,180927,TQ305809,"Greater London","Westminster","St James's",E09000033,E05000644,England,E11000009,"Cities of London and Westminster",1980-01-01,,"Westminster, unparished area","",,,"Greater London","City of Westminster","Westminster 018B","Urban major conurbation",London,30,1,E01004735,,E02000977,"Westminster 018",E43000236,E00023930,E14000639,8764,1,1,2018-08-21
WC2B 5LB,Yes,51.516082,-0.123607,530295,181353,TQ302813,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-06-01,,"Camden, unparished area","",1,1,"Greater London","Camden","Camden 028C","Urban major conurbation",London,36,1,E01000918,,E02000193,"Camden 028",E43000197,E00004560,E14000750,9145,1,0,2018-08-21
